0,0,0,0,0,0.000395951620727064
0.0077367793651198,0,0,0,0,0.0054915726650824
0.00103605470207997,0.000226497611519994,0,0,0,0
0,0,0,0,0,0
9.75481919999975e-05,0.000427539790079989,0,0.00157693620095996,0,0
0,0,0,0,0,0.00151522585344112
5.57418239999986e-05,0,0,0,0,0
0.00139159463615996,0.000832968656639979,0,0,4.64515199999988e-05,0
0.0136065792383996,0,0,0,0,0.00116015514070256
0,0.00167039665919996,0,0,0,0
